rolnych w różnych,for different agricultural purposes,
rolnymi i innych,agricultural trade and on other,
roślinnego lub zwierzęcego,vegetable or animal,
roślinności przed zanieczyszczeniem,vegetation from photochemical pollution,
rozbudowa sprzętu badawczego,development of research equipment,
rozdział ii działania,chapter ii programme activities,
rozdział iii przepisy,chapter iii financial provisions article,
rozdział iv inne,chapter iv other,
rozdziałem iv pięcioletniego,chapter iv of the five-year,
rozdziału wszelkiego dodatkowego,distribution of any additional,
rozległej strategii bezpieczeństwa,comprehensive security strategy,
rozmiaru i formy,scale and form,
rozpatruje informacje tajne,considering secret information,
rozpatrywać i przyjmować,consider and adopt,
rozpoczęciu procesu asymetrycznej,beginning a process of asymmetric,
rozpoczęła publiczne konsultacje,launched a public consultation,
rozporządzenia do wszelkich,regulation to all,
rozporządzenia finansowego rozporządzenie,regulation the financial regulation,
rozporządzenia i powinny,regulation and should,
rozporządzenia i przedstawia,regulation and shall submit,
rozporządzenia oraz pomocą,regulation and assistance,
rozporządzenia oraz program,regulation and an action programme,
rozporządzenia powinny być,regulation should be,
rozporządzenia są spójne,regulation shall be consistent,
rozporządzenie zastąpi rozporządzenie,regulation will replace council regulation,
rozprzestrzeniania broni konwencjonalnej,proliferation of conventional arms,
rozpuszczalność i gęstość,solubility and density,
rozrodczości i te,reproduction substances and those,
rozsądnego i racjonalnego,prudent and rational,
rozsądnym współczynnikiem konwersji,reasonable conversion factor,
rozszerzać swoje działania,expand its activities,
rozszerzenia na inne,extension to other,
rozszerzony na wszystkie,widened to cover all,
rozważają wprowadzenie takiego,considering such introduction,
rozważnego i racjonalnego,prudent and rational,
rozwiązania grupy politycznej,dissolution of a political group,
rozwiązanie i nowe,solution and a new,
rozwiązaniem są negocjacje,solution is negotiations,
rozwija i przyszłe,develop and future,
rozwija ze swoimi,developing with its,
rozwijać osobiste stosunki,developing personal relations,
rozwijać swoje stosunki,develop their relations,
rozwijanie europass jako,developing europass as,
rozwijanie i testowanie,developing and testing,
rozwijaniu kultury parlamentarnej,developing parliamentary culture,
rozwijaniu zdolności do,developing the capacity,
rozwinięte i inne,parties and other,
rozwinięte mogą również,developed country parties may also,
rozwinięte oraz inne,developed countries and other,
rozwinięte oraz każda,developed country party and each,
rozwiniętych w ich,developed countries in their,
rozwojem sektora energetycznego,development of the energy sector,
rozwojem społecznym są,social development are,
rozwoju bardziej intensywnych,development of more intense,
rozwoju gospodarki rynkowej,development of a market economy,
rozwoju i bezpieczeństwa,development and security,
rozwoju i demonstracji,development and demonstration,
rozwoju i globalnej,evolution and global,
rozwoju i inne,development agencies and other,
rozwoju i powinien,development strategy and should,
rozwoju i przyczynia,development strategy and contribute,
rozwoju i współpracy,development and cooperation,
rozwoju i zachowania,development and preservation,
rozwoju oraz pomoc,development cooperation and humanitarian aid,
rozwoju regionalnego komisja,regional development committee,
rozwoju regionalnego pomiędzy,regional development between,
rozwoju sektora prywatnego,private sector development and encourage,
rozwoju społeczeństwa informacyjnego,development of the information society,
rozwoju społeczeństwa obywatelskiego,development of civil society,
rozwoju społecznego zintensyfikuje,social development will intensify,
rozwoju stosunków dwustronnych,development of bilateral,
rozwoju tego partnerstwa,development of this partnership,
rozwoju tych procesów,development of those processes,
rozwoju w rio,development in rio,
rozwoju współpracy pomiędzy,development of cooperation between,
rozwoju wysokiej jakości,development of high quality,
rozwój ekonomiczny jest,economic development is,
rozwój elementu vet,development of the vet component,
rozwój i aktualizacja,development and updating,
rozwój i demonstracja,development and demonstration,
rozwój i demonstrację,development and demonstration,
rozwój i integrację,development and integration,
rozwój i okresowe,development and periodic,
rozwój i pełne,development and full,
rozwój i wdrażanie,development and implementation,
rozwój i wdrożenie,development and implementation,
rozwój i wymianę,development and exchange,
rozwój informacji statystycznych,development of statistical information,
rozwój musi być,development must be,
rozwój nowego prawodawstwa,development of new community legislation,
rozwój sektora usług,expansion of the service sector,
rozwój ten będzie,this expansion will,
rozwój w unii,development in the european union,
rozwój współpracy między,development of cooperation,
rozwój zasobów ludzkich,development of human resources,
równe warunki konkurencji,equal conditions for competition,
równego dostępu do,equal access to,
również dla dzielenia,also to the sharing,
również do zmian,also contributes to climate change,
również informacje o,also include information on,
również kwestię techniczną,also a technical matter,
również prace przygotowawcze,preparatory work is also pursued,
również prowadziło do,also lead to,
również rolę do,also has a role to,
również silne poparcie,also received strong support,
również środki finansowe,also provide such financial resources,
również światowym konkurentem,also a global competitor,
również te informacje,also supplied with this information,
również w innych,also emerge in other,
również w niektórych,also agreed in some,
również z każdego,also having withdrawn from any,
również z niniejszego,also having withdrawn from this,
również za opakowania,packaging conceived so as,
również zawierają przegląd,also include a review,
również znacznie zjawisko,also considerably increased the phenomenon,
równo pomiędzy wszystkie,equally among all,
równoległy proces współpracy,parallel process of regulatory co-operation,
równoległym procesem współpracy,parallel process of regulatory co-operation,
równorzędny poziom ochrony,equivalent level of protection,
równość płci jest,gender equality is,
równowagę pomiędzy konkurencyjnością,balance between competitiveness,
równoważną ilość nowego,equivalent quantity of new,
równoważne wyniki do,results equivalent to,
równoważniku dwutlenku węgla,carbon dioxide equivalent emissions,
różnic między godzinowymi,difference between hourly,
różnorodnego i wielojęzycznego,diverse and multilingual,
różnorodności językowej odzwierciedla,linguistic diversity is fully reflected,
różnorodności językowej po,linguistic diversity for,
różnorodności oraz względnej,diversity and the relative,
różnorodnością zasobów genetycznych,diversity of genetic resources,
różnych warunków regionalnych,different regional conditions,
różnymi procesami gospodarczymi,various economic processes,
rtęci i chromu,mercury and hexavalent chromium,
rtęć i chrom,mercury and chromium,
ruch lotniczy do,air traffic in,
ruchem lotniczym przy,air traffic in order to,
ruchu i może,traffic and may,
